COMID,StreamOrde,Roughness
1583905,3,0.065
1583877,3,0.065
1583825,2,0.1
1585017,1,0.2
1585175,1,0.2
1588429,2,0.1
1587381,2,0.1
1587383,2,0.1
1587359,2,0.1
1587363,2,0.1
1587377,2,0.1
1587373,2,0.1
1587387,2,0.1
1587371,2,0.1
1588287,2,0.1
1588281,2,0.1
1588289,2,0.1
1588279,2,0.1
1588285,2,0.1
1588283,2,0.1
1587389,1,0.2
1585043,2,0.1
1585033,2,0.1
1585189,1,0.2
1585103,2,0.1
1585113,2,0.1
1587471,2,0.1
1585193,2,0.1
1585107,1,0.2
1585109,1,0.2
1585197,1,0.2
1585195,1,0.2
1585091,4,0.045
1587411,2,0.1
1588093,1,0.2
1588297,1,0.2
1585051,1,0.2
1584991,1,0.2
1585209,1,0.2
1584997,1,0.2
1585211,1,0.2
1584235,1,0.2
1583827,2,0.1
1583805,1,0.2
1584625,1,0.2
1584623,1,0.2
1583881,2,0.1
1583815,2,0.1
1583789,1,0.2
1583813,1,0.2
1583791,1,0.2
1584621,1,0.2
1583787,1,0.2
1583921,3,0.065
1583919,2,0.1
1583927,3,0.065
1583947,1,0.2
1584047,4,0.045
1584049,4,0.045
1584631,4,0.045
1583997,4,0.045
1583977,4,0.045
1584633,4,0.045
1584091,1,0.2
1584109,4,0.045
1584645,4,0.045
1584643,4,0.045
1588269,4,0.045
1588431,1,0.2
1588439,1,0.2
1588293,4,0.045
1588275,1,0.2
1588277,4,0.045
1588271,2,0.1
1588437,1,0.2
1587429,1,0.2
1588307,1,0.2
1584261,4,0.045
1584329,1,0.2
1587273,1,0.2
1585049,3,0.065
1588425,3,0.065
1588993,1,0.2
1587421,1,0.2
1587425,1,0.2
1588991,1,0.2
1588421,2,0.1
1588427,2,0.1
1588981,2,0.1
1585023,2,0.1
1585093,1,0.2
1588435,1,0.2
1584635,4,0.045
1584637,4,0.045
1584639,4,0.045
1588299,1,0.2
1588303,2,0.1
1588301,1,0.2
1661604,3,0.065
1659652,3,0.065
1659754,3,0.065
1659642,3,0.065
1659638,2,0.1
1659632,2,0.1
1659748,2,0.1
1659750,2,0.1
1659726,2,0.1
1659770,3,0.065
1659634,3,0.065
1659640,3,0.065
1659656,2,0.1
1659654,1,0.2
1659756,1,0.2
1588381,0,
1588383,0,
1588373,0,
1588379,0,
1588371,0,
1588377,0,
1588375,0,
1588395,0,
1588397,0,
1588369,0,
1588347,0,
1588295,0,
1588343,0,
1588353,0,
1588357,0,
1588365,0,
1588359,0,
1588349,0,
1588361,0,
1588367,0,
1588351,0,
1588355,0,
1588393,0,
1588331,0,
1588335,0,
1588291,0,
1588325,0,
1588337,0,
1588345,0,
1588339,0,
1588391,0,
1588315,0,
1588333,0,
1588341,0,
1588385,0,
1588387,0,
1588317,0,
1588321,0,
1588327,0,
1588323,0,
1588319,0,
1588329,0,
1588363,0,
1588389,0,
1588979,0,
1588419,0,
1588977,0,
1588401,0,
1588403,0,
1588413,0,
1588417,0,
1588407,0,
1588409,0,
1588415,0,
1588411,0,
1588405,0,
1588399,0,
1588423,0,
1663733,0,
1663735,0,
1663729,0,
1663727,0,
1663731,0,
10633435,1,0.2
10631729,6,0.01
10632153,3,0.065
10631709,3,0.065
10631739,6,0.01
10631783,6,0.01
10632163,6,0.01
10631813,6,0.01
10631843,6,0.01
10631859,6,0.01
10631863,6,0.01
10631869,6,0.01
10631867,6,0.01
10631817,2,0.1
10631765,2,0.1
10631819,6,0.01
10631821,6,0.01
10631831,6,0.01
10631839,6,0.01
10631865,6,0.01
10630017,6,0.01
10631853,6,0.01
10630013,6,0.01
10629955,6,0.01
10629917,6,0.01
10629873,6,0.01
10629869,6,0.01
10629957,4,0.045
10629953,4,0.045
10629907,4,0.045
10630015,4,0.045
10630011,4,0.045
10630019,4,0.045
10631871,4,0.045
10631953,4,0.045
10634089,4,0.045
10631989,4,0.045
10634531,4,0.045
10634127,3,0.065
10632991,3,0.065
10632983,3,0.065
10633003,3,0.065
10634123,4,0.045
10634131,4,0.045
10634145,4,0.045
10633035,4,0.045
10633055,4,0.045
10633067,4,0.045
10633071,4,0.045
10633081,4,0.045
10633103,4,0.045
10633125,4,0.045
10633131,4,0.045
10633143,4,0.045
10633187,4,0.045
10633319,3,0.065
10633323,2,0.1
10633363,2,0.1
10633699,2,0.1
10633599,2,0.1
10633369,2,0.1
10633597,2,0.1
10633197,2,0.1
10633241,2,0.1
10633287,2,0.1
10633681,1,0.2
10634725,1,0.2
10632159,1,0.2
10631793,1,0.2
10634721,1,0.2
10634163,1,0.2
10634417,1,0.2
10631799,1,0.2
10632459,1,0.2
10631763,1,0.2
10632455,1,0.2
10631935,1,0.2
10632393,1,0.2
10632415,1,0.2
10632391,1,0.2
10632401,1,0.2
10632409,1,0.2
10632395,1,0.2
10632399,1,0.2
10632397,1,0.2
10632419,1,0.2
10632421,1,0.2
10632405,1,0.2
10630565,1,0.2
10631785,1,0.2
10632403,1,0.2
10629969,1,0.2
10629837,1,0.2
10633519,2,0.1
10633327,1,0.2
10631757,4,0.045
10631781,3,0.065
10631883,3,0.065
10631921,3,0.065
10631939,3,0.065
10631975,3,0.065
10634085,3,0.065
10634099,3,0.065
10634559,3,0.065
10634119,3,0.065
10634091,3,0.065
10634553,3,0.065
10634129,2,0.1
10634575,2,0.1
10634143,2,0.1
10634159,1,0.2
10634587,1,0.2
10634171,1,0.2
10632229,3,0.065
10631733,3,0.065
10631735,3,0.065
10632157,2,0.1
10632249,1,0.2
10631737,1,0.2
10631885,2,0.1
10631923,2,0.1
10631945,2,0.1
10634087,2,0.1
10631981,2,0.1
10634529,2,0.1
10634137,1,0.2
10633365,1,0.2
10633601,1,0.2
10634695,1,0.2
10634391,1,0.2
10633395,1,0.2
10632155,1,0.2
10632257,1,0.2
10631879,2,0.1
10631897,2,0.1
10631913,2,0.1
10632171,1,0.2
10632295,1,0.2
10631963,1,0.2
10632251,1,0.2
10631723,1,0.2
10631743,1,0.2
10632241,1,0.2
10632279,2,0.1
10631889,2,0.1
10631887,2,0.1
10632283,2,0.1
10631927,2,0.1
10631957,1,0.2
10631829,2,0.1
10631775,2,0.1
10631725,1,0.2
10631779,3,0.065
10631837,3,0.065
10631891,3,0.065
10631899,3,0.065
10631903,2,0.1
10631915,1,0.2
10632293,1,0.2
10631851,3,0.065
10631807,3,0.065
10631787,3,0.065
10631751,3,0.065
10631715,2,0.1
10631711,1,0.2
10632161,2,0.1
10631769,1,0.2
10631773,2,0.1
10631741,1,0.2
10631745,1,0.2
10631767,1,0.2
10631771,1,0.2
10631731,1,0.2
10631847,2,0.1
10631855,2,0.1
10631841,1,0.2
10632269,1,0.2
10631803,1,0.2
10632263,1,0.2
10632261,1,0.2
10631801,1,0.2
10631797,1,0.2
10631849,1,0.2
10631845,2,0.1
10631825,1,0.2
10631833,1,0.2
10632259,1,0.2
10631791,1,0.2
10631809,1,0.2
10630539,1,0.2
10632255,1,0.2
10629921,1,0.2
10631749,1,0.2
10631713,2,0.1
10629871,2,0.1
10629877,1,0.2
10629905,1,0.2
10629891,1,0.2
10629893,1,0.2
10632431,1,0.2
10630575,1,0.2
10633647,1,0.2
10633649,1,0.2
10633045,1,0.2
10633091,1,0.2
10633445,1,0.2
10633387,1,0.2
10634423,1,0.2
10634425,1,0.2
10633221,1,0.2
10634305,1,0.2
10633359,1,0.2
10634341,1,0.2
10633291,1,0.2
10634739,1,0.2
10634267,1,0.2
10634737,1,0.2
10634733,1,0.2
10634729,1,0.2
10634189,1,0.2
10634727,1,0.2
10634719,1,0.2
10634405,1,0.2
10632451,1,0.2
10634709,1,0.2
10634185,1,0.2
10634187,1,0.2
10634255,1,0.2
10634741,1,0.2
10634421,1,0.2
10634373,1,0.2
10634379,1,0.2
10634415,1,0.2
10634403,1,0.2
10634331,1,0.2
10634325,1,0.2
10634409,1,0.2
10634393,1,0.2
10634339,1,0.2
10634743,1,0.2
10634367,1,0.2
10634283,1,0.2
10631881,1,0.2
10632277,1,0.2
10631907,1,0.2
10632981,1,0.2
10633541,1,0.2
10632957,1,0.2
10632989,1,0.2
10633005,2,0.1
10633637,1,0.2
10633697,1,0.2
10633447,1,0.2
10633639,1,0.2
10633421,2,0.1
10634407,2,0.1
10633707,2,0.1
10634411,1,0.2
10634699,1,0.2
10634419,1,0.2
10634703,1,0.2
10634413,1,0.2
10634701,1,0.2
10633321,2,0.1
10633163,1,0.2
10633561,1,0.2
10633275,1,0.2
10633705,1,0.2
10633313,2,0.1
10633317,1,0.2
10633225,1,0.2
10634265,1,0.2
10633189,1,0.2
10633119,2,0.1
10633089,2,0.1
10634201,2,0.1
10633145,2,0.1
10633703,2,0.1
10634213,1,0.2
10634615,1,0.2
10634231,1,0.2
10634621,1,0.2
10634241,1,0.2
10634203,2,0.1
10634219,1,0.2
10634205,1,0.2
10633087,1,0.2
10633079,1,0.2
10633083,1,0.2
10633075,1,0.2
10633077,1,0.2
10634175,1,0.2
10634593,1,0.2
10634183,1,0.2
10634563,1,0.2
10634141,1,0.2
10634565,1,0.2
10634105,1,0.2
10631895,4,0.045
10631919,4,0.045
10631947,4,0.045
10634083,4,0.045
10631987,4,0.045
10634097,4,0.045
10634135,4,0.045
10634139,4,0.045
10634181,4,0.045
10634199,4,0.045
10634223,3,0.065
10634237,3,0.065
10634251,3,0.065
10634257,3,0.065
10634263,3,0.065
10634269,3,0.065
10634281,3,0.065
10634293,3,0.065
10634549,2,0.1
10634665,2,0.1
10634335,2,0.1
10634351,2,0.1
10634675,2,0.1
10634357,2,0.1
10634377,1,0.2
10634689,1,0.2
10634697,1,0.2
10634395,1,0.2
10631943,1,0.2
10634109,1,0.2
10634153,2,0.1
10634173,1,0.2
10634591,1,0.2
10634161,1,0.2
10634589,1,0.2
10634245,1,0.2
10634625,1,0.2
10634619,1,0.2
10634225,1,0.2
10634287,1,0.2
10634301,2,0.1
10634547,2,0.1
10634311,2,0.1
10634343,2,0.1
10634349,2,0.1
10634387,2,0.1
10634389,1,0.2
10634693,1,0.2
10634329,1,0.2
10634667,1,0.2
10634683,1,0.2
10634371,1,0.2
10634679,1,0.2
10634359,1,0.2
10634353,1,0.2
10634677,1,0.2
10634383,1,0.2
10634691,1,0.2
10634661,1,0.2
10634321,1,0.2
10634307,1,0.2
942110031,1,0.2
10634651,1,0.2
10634361,1,0.2
10634681,1,0.2
10634295,1,0.2
10634639,1,0.2
10634297,1,0.2
10634645,1,0.2
10634545,1,0.2
10634649,1,0.2
10634315,1,0.2
10634655,1,0.2
10634663,1,0.2
10634323,1,0.2
10634289,1,0.2
10634279,1,0.2
10634635,1,0.2
10634543,1,0.2
10634647,1,0.2
10634671,1,0.2
10634333,1,0.2
10634669,1,0.2
10634657,1,0.2
10634317,1,0.2
10634659,1,0.2
10634249,3,0.065
10634227,3,0.065
10634623,3,0.065
10634239,3,0.065
10634631,1,0.2
10634271,1,0.2
10634633,1,0.2
10634747,3,0.065
10634259,3,0.065
10634627,3,0.065
10634539,2,0.1
10634751,2,0.1
10634397,1,0.2
10634399,1,0.2
10634385,1,0.2
10634401,1,0.2
10634365,1,0.2
10634551,1,0.2
10634327,1,0.2
10634299,1,0.2
10634275,1,0.2
10634261,1,0.2
10634731,1,0.2
10634735,1,0.2
10634211,1,0.2
10634193,1,0.2
10634715,1,0.2
10632443,1,0.2
10632427,1,0.2
10634707,1,0.2
10634713,1,0.2
10634711,1,0.2
10632453,1,0.2
10632439,1,0.2
10632425,1,0.2
10632437,1,0.2
10632449,1,0.2
10632435,1,0.2
10632433,1,0.2
10632423,1,0.2
10632445,1,0.2
10634705,1,0.2
10634723,1,0.2
10634229,1,0.2
10634195,1,0.2
10634197,1,0.2
10634157,1,0.2
10632457,1,0.2
10632447,1,0.2
10634101,1,0.2
10634111,1,0.2
10631967,1,0.2
10632441,1,0.2
10632429,1,0.2
10631835,1,0.2
10632413,1,0.2
10632411,1,0.2
10631795,1,0.2
10632387,1,0.2
10632389,1,0.2
10632407,1,0.2
10631815,1,0.2
10632417,1,0.2
10632167,1,0.2
10631719,1,0.2
10631789,1,0.2
10631777,1,0.2
10630141,1,0.2
10634345,1,0.2
10634347,1,0.2
10634285,2,0.1
10634637,2,0.1
10634303,2,0.1
10634541,2,0.1
10634355,2,0.1
10634685,1,0.2
10634375,1,0.2
10634687,1,0.2
10634369,2,0.1
10634381,2,0.1
10634653,1,0.2
10634309,1,0.2
10634641,1,0.2
10634643,1,0.2
10634291,1,0.2
10634277,2,0.1
10634273,1,0.2
10634629,1,0.2
10634215,1,0.2
10634207,1,0.2
10634613,1,0.2
10634235,1,0.2
10634221,1,0.2
10634617,1,0.2
10634577,2,0.1
10634579,2,0.1
10634167,2,0.1
10634149,2,0.1
10634155,1,0.2
10634583,1,0.2
10634165,1,0.2
10634585,1,0.2
10634533,1,0.2
10634611,1,0.2
10634177,1,0.2
10634597,1,0.2
10634103,1,0.2
10634561,1,0.2
10634567,1,0.2
10634117,1,0.2
10634113,1,0.2
10634569,1,0.2
10634133,1,0.2
10634717,1,0.2
10634121,1,0.2
10634573,1,0.2
10634571,1,0.2
10634125,1,0.2
10631985,1,0.2
10631931,1,0.2
10631875,1,0.2
10631983,1,0.2
10634093,1,0.2
10634555,1,0.2
10634115,1,0.2
10634095,1,0.2
10634557,1,0.2
10634107,1,0.2
10631941,1,0.2
10631951,1,0.2
10632299,1,0.2
10631893,1,0.2
10632281,1,0.2
10631909,1,0.2
10632285,1,0.2
10631917,1,0.2
10631873,1,0.2
10631905,1,0.2
10631933,1,0.2
10631901,1,0.2
10632165,2,0.1
10631811,2,0.1
10631823,1,0.2
10632169,1,0.2
10632275,1,0.2
10632273,1,0.2
10631857,1,0.2
10631805,6,0.01
10631827,6,0.01
10631861,1,0.2
10631929,1,0.2
10631961,1,0.2
10632307,1,0.2
10634081,1,0.2
10631977,1,0.2
10634147,1,0.2
10634151,2,0.1
10634191,2,0.1
10634595,2,0.1
10634169,2,0.1
10634179,1,0.2
10634599,1,0.2
10632303,1,0.2
10631937,1,0.2
10632301,1,0.2
10631955,1,0.2
10631925,1,0.2
10631965,2,0.1
10631969,2,0.1
10631971,1,0.2
10631973,1,0.2
10631911,1,0.2
10631877,1,0.2
10631721,2,0.1
10631759,1,0.2
10632253,1,0.2
10631753,1,0.2
10631755,1,0.2
10631707,1,0.2
10632231,1,0.2
10632233,1,0.2
10631727,1,0.2
10631747,2,0.1
10631761,1,0.2
10631717,2,0.1
10632469,1,0.2
10632297,2,0.1
10631959,2,0.1
10632305,2,0.1
10631949,2,0.1
10633123,4,0.045
10630137,1,0.2
10630133,1,0.2
10630555,1,0.2
10632467,1,0.2
10634319,2,0.1
10633181,2,0.1
10634745,3,0.065
10634749,3,0.065
10634337,1,0.2
10634673,1,0.2
10634537,2,0.1
10633593,2,0.1
10633591,1,0.2
10633589,2,0.1
10632287,2,0.1
10632291,1,0.2
10632289,1,0.2
10632235,1,0.2
10632237,1,0.2
10632239,2,0.1
10632265,3,0.065
10632267,1,0.2
10632271,3,0.065
10632247,2,0.1
10632245,1,0.2
10632243,1,0.2
10634601,4,0.045
10634609,4,0.045
10634607,1,0.2
10634605,4,0.045
10634603,1,0.2
10634753,2,0.1
10634755,1,0.2
10634581,1,0.2
942110032,1,0.2
3169014,1,0.2
3168854,1,0.2
3169022,1,0.2
3169026,1,0.2
3169008,1,0.2
3169020,1,0.2
3169060,1,0.2
3170768,1,0.2
3170766,1,0.2
3170872,1,0.2
3168840,1,0.2
3168848,1,0.2
3169018,1,0.2
3168882,2,0.1
3169024,2,0.1
3168888,2,0.1
3168884,2,0.1
3168876,1,0.2
3169028,2,0.1
3168894,1,0.2
3168896,1,0.2
3168892,1,0.2
3169044,1,0.2
3169046,1,0.2
3169016,1,0.2
3168850,1,0.2
1652101,1,0.2
1653009,1,0.2
1652093,1,0.2
1653355,1,0.2
1653375,1,0.2
1653123,1,0.2
1653121,1,0.2
1653387,1,0.2
1653305,1,0.2
1653385,1,0.2
1653363,1,0.2
1653325,1,0.2
1652967,1,0.2
1652987,1,0.2
1653307,1,0.2
1652971,1,0.2
1653299,1,0.2
1652975,1,0.2
1653335,1,0.2
1653347,1,0.2
1653017,1,0.2
1653005,1,0.2
1653361,1,0.2
1653297,1,0.2
1653317,1,0.2
1653313,1,0.2
1653311,1,0.2
1652999,1,0.2
1653329,1,0.2
1653021,1,0.2
1653031,1,0.2
1653037,1,0.2
1653047,1,0.2
1653083,1,0.2
1653043,1,0.2
1653339,1,0.2
1653327,1,0.2
1653079,1,0.2
1653067,1,0.2
1653049,1,0.2
1653093,1,0.2
1653125,1,0.2
1653381,1,0.2
1653167,1,0.2
1653377,1,0.2
1653371,1,0.2
1653373,1,0.2
1653115,1,0.2
1653117,1,0.2
1653173,1,0.2
1653181,1,0.2
1653389,1,0.2
1652997,2,0.1
1653319,2,0.1
1652973,2,0.1
1653301,2,0.1
1652095,1,0.2
1653295,1,0.2
1652961,1,0.2
1652099,1,0.2
1652097,1,0.2
1652959,1,0.2
1652963,1,0.2
1652965,1,0.2
1653399,1,0.2
1653345,2,0.1
1653437,2,0.1
1653341,2,0.1
1653095,4,0.045
1653365,3,0.065
1653081,3,0.065
1653447,3,0.065
1653035,3,0.065
1653025,3,0.065
1653019,3,0.065
1653013,3,0.065
1653003,2,0.1
1653419,2,0.1
1652969,2,0.1
1653309,2,0.1
1653411,2,0.1
1652103,1,0.2
1653293,1,0.2
1652203,1,0.2
1653393,3,0.065
1653091,3,0.065
1653073,3,0.065
1653059,2,0.1
1653359,2,0.1
1653051,1,0.2
1653445,1,0.2
1653157,2,0.1
1653379,1,0.2
1653471,1,0.2
1653391,2,0.1
1653171,2,0.1
1653169,2,0.1
1653147,2,0.1
1653159,2,0.1
1653087,1,0.2
1653461,1,0.2
1653057,2,0.1
1653045,2,0.1
1653449,2,0.1
1653351,2,0.1
1653033,2,0.1
1653431,2,0.1
1653007,2,0.1
1653407,1,0.2
1653303,1,0.2
1653011,2,0.1
1653323,2,0.1
1653423,2,0.1
1652993,2,0.1
1653321,2,0.1
1653315,2,0.1
1653421,2,0.1
1652983,2,0.1
1653015,1,0.2
1653427,1,0.2
1653027,2,0.1
1653029,2,0.1
1653055,2,0.1
1653357,1,0.2
1653453,1,0.2
1653383,2,0.1
1653111,1,0.2
1653467,1,0.2
1653113,2,0.1
1653109,2,0.1
1653469,1,0.2
1653103,1,0.2
1653403,1,0.2
1653405,1,0.2
1653409,2,0.1
1653439,2,0.1
1653395,1,0.2
1653397,2,0.1
1653401,1,0.2
1653451,1,0.2
1582517,1,0.2
1582649,1,0.2
1582501,1,0.2
1584993,1,0.2
1582475,1,0.2
1582479,1,0.2
1582495,1,0.2
1582483,1,0.2
1582489,1,0.2
1582497,1,0.2
1582503,1,0.2
1582505,1,0.2
1582519,1,0.2
1582657,1,0.2
1584989,1,0.2
1585073,1,0.2
1584975,1,0.2
1584959,1,0.2
1582521,1,0.2
1582499,1,0.2
1582545,1,0.2
1584999,1,0.2
1585009,1,0.2
1585157,1,0.2
1585025,1,0.2
1585045,1,0.2
1585161,1,0.2
1585071,1,0.2
1585167,1,0.2
1582527,1,0.2
1582529,1,0.2
1584955,1,0.2
1585013,1,0.2
1582515,1,0.2
1582535,1,0.2
1585035,1,0.2
1585059,1,0.2
1659712,1,0.2
1659606,1,0.2
1659718,1,0.2
1659596,1,0.2
1659616,1,0.2
1659738,1,0.2
1659714,1,0.2
1659644,1,0.2
1659736,1,0.2
1659732,1,0.2
1659612,1,0.2
1659724,1,0.2
1659604,1,0.2
1659594,1,0.2
1659614,1,0.2
1659608,1,0.2
1659620,1,0.2
1659618,1,0.2
1659722,1,0.2
1659636,1,0.2
1659708,1,0.2
1653455,2,0.1
1653457,2,0.1
1653415,1,0.2
1585057,2,0.1
1585159,2,0.1
1582531,2,0.1
1584981,2,0.1
1585081,4,0.045
1585165,4,0.045
1585067,3,0.065
1584987,3,0.065
1582651,3,0.065
1584945,3,0.065
1582485,2,0.1
1582481,2,0.1
1585075,3,0.065
1585077,3,0.065
1585069,3,0.065
1585163,3,0.065
1585039,3,0.065
1584977,3,0.065
1584965,2,0.1
1584961,2,0.1
1582543,2,0.1
1582653,2,0.1
1585011,2,0.1
1582477,1,0.2
1582661,1,0.2
1582487,2,0.1
1582493,2,0.1
1582491,2,0.1
1582663,2,0.1
1582667,1,0.2
1582665,1,0.2
1582539,2,0.1
1584947,2,0.1
1582525,2,0.1
1582669,2,0.1
1582655,2,0.1
1582509,2,0.1
1582513,1,0.2
1582511,1,0.2
1584971,2,0.1
1584979,2,0.1
1585205,2,0.1
1584973,2,0.1
1584967,2,0.1
1585155,2,0.1
1585203,2,0.1
1585201,1,0.2
1584985,2,0.1
1584969,2,0.1
1585027,2,0.1
1585041,2,0.1
1585215,2,0.1
1585213,2,0.1
1585037,1,0.2
1585177,1,0.2
1584957,2,0.1
1585207,1,0.2
1584951,1,0.2
1584983,1,0.2
1582533,1,0.2
1585219,1,0.2
1584949,1,0.2
1585029,1,0.2
1585217,1,0.2
1585179,1,0.2
1585183,3,0.065
1585181,3,0.065
1659628,2,0.1
1659720,2,0.1
1659768,2,0.1
1659610,2,0.1
1659728,2,0.1
1659734,3,0.065
1659730,3,0.065
1659746,3,0.065
1659624,3,0.065
1659710,3,0.065
1659598,2,0.1
1659626,2,0.1
1659622,2,0.1
1659716,2,0.1
1659740,2,0.1
1659774,2,0.1
1659752,1,0.2
1659650,1,0.2
1659646,1,0.2
1659772,1,0.2
1659648,2,0.1
1659602,1,0.2
1659600,2,0.1
942110005,1,0.2
10629913,1,0.2
10630477,1,0.2
10633279,1,0.2
10633061,1,0.2
10633429,1,0.2
10633693,1,0.2
10629849,6,0.01
10629865,4,0.045
10629819,4,0.045
10629803,4,0.045
10629805,3,0.065
10629813,3,0.065
10629833,3,0.065
10629861,3,0.065
10629881,3,0.065
10629887,3,0.065
10629889,3,0.065
10629919,3,0.065
10629975,3,0.065
10629973,3,0.065
10629951,3,0.065
10629941,3,0.065
10629959,3,0.065
10629963,2,0.1
10629923,2,0.1
10629911,2,0.1
10630461,2,0.1
10629977,3,0.065
10629997,3,0.065
10630027,3,0.065
10630043,3,0.065
10630077,3,0.065
10630473,2,0.1
10630053,2,0.1
10630057,2,0.1
10630083,2,0.1
10630021,4,0.045
10630035,4,0.045
10630047,4,0.045
10630061,4,0.045
10630079,4,0.045
10630097,4,0.045
10630105,4,0.045
10630123,4,0.045
10630155,4,0.045
10632869,4,0.045
10630207,4,0.045
10632893,4,0.045
10632915,4,0.045
10632955,4,0.045
10632947,4,0.045
10632945,4,0.045
10632969,3,0.065
10632977,3,0.065
10632993,3,0.065
10633031,3,0.065
10633053,3,0.065
10633065,3,0.065
10633493,3,0.065
10633237,3,0.065
10633267,3,0.065
10633269,3,0.065
10633271,2,0.1
10633233,2,0.1
10633255,2,0.1
10632917,2,0.1
10632933,2,0.1
10632949,2,0.1
10633009,2,0.1
10633547,2,0.1
10633013,2,0.1
10633021,3,0.065
10633025,3,0.065
10633039,3,0.065
10633099,3,0.065
10633105,3,0.065
10633169,3,0.065
10633171,3,0.065
10633177,3,0.065
10633213,3,0.065
10633281,3,0.065
10633509,3,0.065
10633311,3,0.065
10633329,3,0.065
10633333,2,0.1
10633361,2,0.1
10633207,4,0.045
10633215,4,0.045
10633227,4,0.045
10633263,3,0.065
10633297,3,0.065
10633513,3,0.065
10633309,3,0.065
10633355,3,0.065
10633379,2,0.1
10633417,2,0.1
10633419,1,0.2
10633633,1,0.2
10633425,1,0.2
10633635,1,0.2
10633427,1,0.2
10633517,3,0.065
10633413,1,0.2
10630089,1,0.2
10633523,1,0.2
10630001,1,0.2
10633407,1,0.2
10629847,1,0.2
10629879,1,0.2
10629821,1,0.2
10629853,1,0.2
10629885,1,0.2
10629983,1,0.2
10630039,1,0.2
10629981,1,0.2
10629901,1,0.2
10629985,1,0.2
10629925,1,0.2
10629883,1,0.2
10629855,1,0.2
10630563,1,0.2
10629835,1,0.2
10629857,1,0.2
10629851,1,0.2
10630451,1,0.2
10629927,1,0.2
10629937,1,0.2
10629903,1,0.2
10629909,1,0.2
10630459,1,0.2
10629897,1,0.2
10629895,1,0.2
10629967,1,0.2
10629993,1,0.2
10630023,1,0.2
10630567,1,0.2
10630471,1,0.2
10630045,1,0.2
10630059,1,0.2
10630075,1,0.2
10630119,1,0.2
10633397,1,0.2
10633629,1,0.2
10633631,1,0.2
10633627,1,0.2
10633403,1,0.2
10630117,2,0.1
10633219,2,0.1
10633253,2,0.1
10633289,2,0.1
10633295,2,0.1
10629839,2,0.1
10629823,2,0.1
10629809,2,0.1
10630005,2,0.1
10630467,2,0.1
10630009,2,0.1
10633335,2,0.1
10633345,2,0.1
10633347,2,0.1
10633527,2,0.1
10633609,1,0.2
10633529,1,0.2
10629817,6,0.01
10629811,2,0.1
10629915,2,0.1
10629933,2,0.1
10629859,2,0.1
10629875,2,0.1
10630535,1,0.2
10629815,1,0.2
10629827,1,0.2
10629807,3,0.065
10629801,2,0.1
10629825,2,0.1
10629829,2,0.1
10629841,1,0.2
10629845,2,0.1
10630537,2,0.1
10629831,2,0.1
10629843,1,0.2
10629899,2,0.1
10629979,1,0.2
10630541,1,0.2
10630003,1,0.2
10630143,2,0.1
10630475,2,0.1
10630545,2,0.1
10630087,2,0.1
10630085,2,0.1
10630107,1,0.2
10630479,1,0.2
10630081,1,0.2
10629989,1,0.2
10630025,1,0.2
10630037,1,0.2
10630065,1,0.2
10630051,1,0.2
10630103,1,0.2
10630153,1,0.2
10630483,1,0.2
10630481,1,0.2
10632923,1,0.2
10630489,1,0.2
10630169,1,0.2
10630145,1,0.2
10630147,1,0.2
10630167,1,0.2
10630577,1,0.2
10630177,1,0.2
10630179,1,0.2
10632979,1,0.2
10630195,1,0.2
10630191,1,0.2
10630193,1,0.2
10633485,1,0.2
10632985,1,0.2
10633657,1,0.2
10633651,1,0.2
10632973,1,0.2
10633027,1,0.2
10633655,1,0.2
10632889,1,0.2
10632897,1,0.2
10633057,1,0.2
10632951,1,0.2
10632987,1,0.2
10633017,1,0.2
10633029,1,0.2
10633113,1,0.2
10633069,1,0.2
10633095,1,0.2
10633195,1,0.2
10633133,1,0.2
10633153,1,0.2
10633101,1,0.2
10633185,1,0.2
10633167,1,0.2
10633047,1,0.2
10633217,1,0.2
10633489,1,0.2
10633203,1,0.2
10633157,1,0.2
10633205,1,0.2
10633249,1,0.2
10633229,1,0.2
10633665,1,0.2
10633261,1,0.2
10633243,1,0.2
10633503,1,0.2
10633497,1,0.2
10633285,1,0.2
10633305,1,0.2
10633501,1,0.2
10633299,1,0.2
10633505,1,0.2
10633109,1,0.2
10633073,1,0.2
10633653,1,0.2
10633085,1,0.2
10633041,1,0.2
10632999,1,0.2
10633645,1,0.2
10630183,1,0.2
10630579,1,0.2
10630573,1,0.2
10630569,1,0.2
10630073,1,0.2
10630149,1,0.2
10630571,1,0.2
10630095,1,0.2
10632959,1,0.2
10633001,1,0.2
10633033,1,0.2
10633121,1,0.2
10633043,1,0.2
10633659,1,0.2
10633235,1,0.2
10633495,1,0.2
10633337,1,0.2
10633353,1,0.2
10633325,1,0.2
10633341,1,0.2
10633679,1,0.2
10633525,1,0.2
10633691,1,0.2
10633689,1,0.2
10633683,1,0.2
10633695,1,0.2
10633349,1,0.2
10633511,1,0.2
10633293,1,0.2
10633675,1,0.2
10633667,1,0.2
10633663,1,0.2
10633661,1,0.2
10633097,1,0.2
10633063,1,0.2
10633151,1,0.2
10633223,1,0.2
10633673,1,0.2
10633669,1,0.2
10633351,1,0.2
10633373,1,0.2
10633687,1,0.2
10633431,1,0.2
10633405,1,0.2
10633685,1,0.2
10633383,1,0.2
10633415,1,0.2
10633443,1,0.2
